Flavor,Technique,Dataset,Duration,AD1_AUC,VUS_PR
Auto profile ,LocalOutlierFactor,BHD,51,0.010223067368157101,0.010288802694320746
Auto profile ,LocalOutlierFactor,BHD,47,0.008936836230521435,0.00998767063013374
Auto profile ,LocalOutlierFactor,BHD,48,0.007980342673972723,0.010724459366300497
Auto profile ,LocalOutlierFactor,BHD,48,0.007777699160989553,0.010545884524765122
Auto profile ,LocalOutlierFactor,BHD,50,0.03309288893588282,0.009780794605455315
Auto profile ,LocalOutlierFactor,BHD,47,0.009121157964060078,0.011636992518288185
Auto profile ,LocalOutlierFactor,BHD,47,0.012460977074752924,0.010657785603285978
Auto profile ,LocalOutlierFactor,BHD,48,0.011657418330058896,0.011322666158694107
Auto profile ,LocalOutlierFactor,BHD,49,0.010223067368157101,0.010288802694320746
Auto profile ,LocalOutlierFactor,BHD,33,0.02064617888102985,0.010664717592473987
Auto profile ,LocalOutlierFactor,BHD,33,0.010784136804973046,0.010495827371544076
Auto profile ,LocalOutlierFactor,BHD,33,0.022491897506860356,0.010339932617401681
Auto profile ,LocalOutlierFactor,BHD,33,0.010763350775809477,0.010383300216903786
Auto profile ,LocalOutlierFactor,BHD,33,0.010223067368157101,0.010288802694320746
Auto profile ,LocalOutlierFactor,BHD,34,0.010815584576398737,0.010569224972724542
Auto profile ,LocalOutlierFactor,BHD,42,0.012778346654765182,0.010329213127370807
Auto profile ,LocalOutlierFactor,BHD,40,0.009393332406621782,0.010618974134870693
Auto profile ,LocalOutlierFactor,BHD,39,0.022491897506860356,0.010339932617401681
Auto profile ,LocalOutlierFactor,BHD,39,0.014214198300017574,0.010428032179146353
Auto profile ,LocalOutlierFactor,BHD,39,0.010527447291044717,0.01036875769548888
Auto profile ,LocalOutlierFactor,BHD,39,0.022491897506860356,0.010339932617401681
Auto profile ,LocalOutlierFactor,BHD,37,0.022491897506860356,0.010339932617401681
Auto profile ,Distance Based k (semi),BHD,27,0.018618729153192827,0.010569316558518775
Auto profile ,Distance Based k (semi),BHD,27,0.008620285619212138,0.010441313114167282
Auto profile ,Distance Based k (semi),BHD,46,0.008331367453503123,0.010434959664698755
Auto profile ,Distance Based k (semi),BHD,47,0.007120851678649839,0.010429351603016293
Auto profile ,Distance Based k (semi),BHD,44,0.01309214648192127,0.010549546657337303
Auto profile ,Distance Based k (semi),BHD,42,0.009583803021537817,0.01056343441631149
Auto profile ,Distance Based k (semi),BHD,43,0.010109065734244208,0.010564553179708785
Auto profile ,Distance Based k (semi),BHD,45,0.009641374402704106,0.010569164607546823
Auto profile ,Distance Based k (semi),BHD,41,0.00713172030883751,0.010427607032773671
Auto profile ,Distance Based k (semi),BHD,46,0.013553767694695261,0.01058325722944071
Auto profile ,Distance Based k (semi),BHD,46,0.007518470718746776,0.010564784305622948
Auto profile ,Distance Based k (semi),BHD,42,0.00737438955944421,0.010545023958478415
Auto profile ,Distance Based k (semi),BHD,40,0.008614135124446625,0.010435149692790904
Auto profile ,Distance Based k (semi),BHD,41,0.010780170536411492,0.010598660488639056
Auto profile ,Distance Based k (semi),BHD,42,0.009924120601798949,0.010444014377995348
Auto profile ,Distance Based k (semi),BHD,41,0.011482947404358903,0.010584137248662993
Auto profile ,Distance Based k (semi),BHD,43,0.007154489021931756,0.010426902280705485
Auto profile ,Distance Based k (semi),BHD,40,0.01084218800401817,0.01060275189104474
Auto profile ,Distance Based k (semi),BHD,39,0.008796013498817333,0.010459854975612982
Auto profile ,Distance Based k (semi),BHD,40,0.00713913083620476,0.010443718146198743
Auto profile ,Distance Based k (semi),BHD,40,0.014584916738681801,0.01054905244055192
Auto profile ,Distance Based k (semi),BHD,45,0.009641374402704106,0.010569164607546823
Auto profile ,Distance Based k (semi),BHD,43,0.012391670294331006,0.010610561354120758
Auto profile ,Distance Based k (semi),BHD,41,0.012702443753263824,0.010560689326273411
Auto profile ,Distance Based k (semi),BHD,40,0.014584916738681801,0.01054905244055192
Auto profile ,Distance Based k (semi),BHD,40,0.010541160622072781,0.01047506857784562
Auto profile ,Distance Based k (semi),BHD,39,0.008631314273134818,0.010474171326788925
Auto profile ,Distance Based k (semi),BHD,38,0.008932684858570041,0.010449302294971902
Auto profile ,Distance Based k (semi),BHD,39,0.00713913083620476,0.010443718146198743
Auto profile ,Distance Based k (semi),BHD,42,0.011701264559118414,0.01046910148775975
Auto profile ,Distance Based k (semi),BHD,38,0.008509342424327843,0.010437155843509575
Auto profile ,Distance Based k (semi),BHD,40,0.008947612142729901,0.010437629049961596
Auto profile ,Distance Based k (semi),BHD,39,0.011161422500208804,0.010547300004352998
Auto profile ,Distance Based k (semi),BHD,39,0.00898577627751234,0.010459543885217538
Auto profile ,Distance Based k (semi),BHD,42,0.007185146668869294,0.010439604486812068
Auto profile ,Distance Based k (semi),BHD,40,0.007125297422814175,0.010443308181695381
Auto profile ,Distance Based k (semi),BHD,42,0.008406535225444923,0.010442383911596185
Auto profile ,Distance Based k (semi),BHD,40,0.007142909922334906,0.010447335566039016
Auto profile ,Distance Based k (semi),BHD,39,0.00713172030883751,0.010427607032773671
Auto profile ,Distance Based k (semi),BHD,41,0.007144260660664274,0.010439931520579676
Auto profile ,Distance Based k (semi),BHD,40,0.008808998472738375,0.010451623206188625
Auto profile ,Distance Based k (semi),BHD,42,0.007120851678649839,0.010429351603016293
Auto profile ,Distance Based k (semi),BHD,42,0.009430928767639991,0.010442914364824508
Auto profile ,Distance Based k (semi),BHD,41,0.01084218800401817,0.01060275189104474
Auto profile ,Distance Based k (semi),BHD,41,0.00713172030883751,0.010427607032773671
Auto profile ,ProfileBased,BHD,26,0.013151383495021379,0.010455363194096458
Auto profile ,ProfileBased,BHD,27,0.0126479919542902,0.010300081030254983
Auto profile ,ProfileBased,BHD,27,0.012317347244664914,0.010474376132899369
Auto profile ,ProfileBased,BHD,27,0.010687150371502458,0.010314060181160462
Auto profile ,ProfileBased,BHD,27,0.011683921761222552,0.010478646620502604
Auto profile ,ProfileBased,BHD,27,0.011558578560243966,0.010659298381917169
Auto profile ,ProfileBased,BHD,28,0.01468419649868545,0.01050427658907953
Auto profile ,OneClassSVM,BHD,34,0.005833623535573374,0.374248636678684
Auto profile ,OneClassSVM,BHD,12,0.0,0.0
Auto profile ,OneClassSVM,BHD,49,0.004124619845424637,0.07814697654591721
Auto profile ,OneClassSVM,BHD,48,0.004124619845424637,0.07814697654591721
Auto profile ,OneClassSVM,BHD,52,0.005890706797307795,0.3699607015154703
Auto profile ,OneClassSVM,BHD,57,0.005927820748066264,0.36998192822846576
Auto profile ,OneClassSVM,BHD,16,0.0,0.0
Auto profile ,OneClassSVM,BHD,58,0.005906181173514743,0.369968124722863
Auto profile ,OneClassSVM,BHD,50,0.004125032680962037,0.07814863768701809
Auto profile ,OneClassSVM,BHD,53,0.005877820826730896,0.3699485662188613
Auto profile ,OneClassSVM,BHD,17,0.0,0.0
Auto profile ,OneClassSVM,BHD,29,0.0058928836281042,0.38370630899121
Auto profile ,OneClassSVM,BHD,11,0.005228945803514672,0.5038389062246309
Auto profile ,OneClassSVM,BHD,45,0.0041273563730296,0.07815223289814616
Auto profile ,OneClassSVM,BHD,50,0.004060244968617906,0.0763029735230313
Auto profile ,OneClassSVM,BHD,48,0.005940881301031223,0.36998887206698006
Auto profile ,OneClassSVM,BHD,47,0.004126944839275478,0.07815041617934865
Auto profile ,OneClassSVM,BHD,50,0.005845892353936953,0.374253543341633
Auto profile ,OneClassSVM,BHD,49,0.004126944839275478,0.07815041617934865
Auto profile ,OneClassSVM,BHD,45,0.004129325421071135,0.07815579916608285
Auto profile ,OneClassSVM,BHD,47,0.00411880471896052,0.07814763964998019
Auto profile ,OneClassSVM,BHD,46,0.004050939891466357,0.07436433049636589
Auto profile ,OneClassSVM,BHD,46,0.004129325421071135,0.07815579916608285
Auto profile ,OneClassSVM,BHD,48,0.0029517594762968,0.00690833972579826
Auto profile ,OneClassSVM,BHD,20,0.0,0.0
Auto profile ,OneClassSVM,BHD,18,0.00522815961947199,0.5038392398620893
Auto profile ,OneClassSVM,BHD,40,0.006009800493269515,0.3699171368812164
Auto profile ,OneClassSVM,BHD,40,0.0031129829179088924,0.00697793928677976
Auto profile ,OneClassSVM,BHD,47,0.004041468294716731,0.07800204922860313
Auto profile ,OneClassSVM,BHD,48,0.0029360677283672442,0.006890710943059062
Auto profile ,OneClassSVM,BHD,15,0.005229160258382036,0.5038399732212291
Auto profile ,OneClassSVM,BHD,44,0.004031553750628608,0.07431869962748382
Auto profile ,OneClassSVM,BHD,18,0.0,0.0
Auto profile ,OneClassSVM,BHD,46,0.004126944839275478,0.07815041617934865
Auto profile ,OneClassSVM,BHD,45,0.005869939489265749,0.3741729120505941
Auto profile ,OneClassSVM,BHD,28,0.0058928836281042,0.38370630899121
Auto profile ,OneClassSVM,BHD,12,0.005228945803514672,0.5038389062246309
Auto profile ,OneClassSVM,BHD,54,0.004060244968617906,0.0763029735230313
Auto profile ,OneClassSVM,BHD,52,0.0041273563730296,0.07815223289814616
Auto profile ,OneClassSVM,BHD,51,0.005845892353936953,0.374253543341633
Auto profile ,OneClassSVM,BHD,52,0.005940881301031223,0.36998887206698006
Auto profile ,OneClassSVM,BHD,48,0.004126944839275478,0.07815041617934865
Auto profile ,OneClassSVM,BHD,50,0.004126944839275478,0.07815041617934865
Auto profile ,OneClassSVM,BHD,48,0.00411880471896052,0.07814763964998019
Auto profile ,OneClassSVM,BHD,51,0.004050939891466357,0.07436433049636589
Auto profile ,OneClassSVM,BHD,46,0.0029517594762968,0.00690833972579826
Auto profile ,OneClassSVM,BHD,20,0.0,0.0
Auto profile ,OneClassSVM,BHD,49,0.004129325421071135,0.07815579916608285
Auto profile ,OneClassSVM,BHD,45,0.004129325421071135,0.07815579916608285
Auto profile ,OneClassSVM,BHD,17,0.00522815961947199,0.5038392398620893
Auto profile ,IsolationForest,BHD,48,0.005337470382179019,0.0077271754786410775
Auto profile ,IsolationForest,BHD,47,0.00577715815133205,0.007920650274240304
Auto profile ,IsolationForest,BHD,65,0.00574524740425241,0.008118423650116707
Auto profile ,IsolationForest,BHD,74,0.005621629295257184,0.007900060637628997
Auto profile ,IsolationForest,BHD,62,0.004848575350916554,0.007388920419294442
Auto profile ,IsolationForest,BHD,58,0.004904711033455062,0.007363084487389191
Auto profile ,IsolationForest,BHD,63,0.004964602211274202,0.007232498276092025
Auto profile ,IsolationForest,BHD,57,0.005148251473679492,0.007687263067622202
Auto profile ,IsolationForest,BHD,61,0.005471216290105399,0.007483930250169479
Auto profile ,IsolationForest,BHD,60,0.004865011648303871,0.007350380867470371
Auto profile ,IsolationForest,BHD,57,0.00526372476515774,0.007441838920487679
Auto profile ,IsolationForest,BHD,43,0.005276466960146615,0.00751145042350804
Auto profile ,IsolationForest,BHD,70,0.0051070840601802675,0.007437763105508558
Auto profile ,IsolationForest,BHD,67,0.00500781601956038,0.007239588558204707
Auto profile ,IsolationForest,BHD,73,0.005354128373417096,0.007486484407182281
Auto profile ,IsolationForest,BHD,57,0.005690334057184527,0.007891829689122136
Auto profile ,IsolationForest,BHD,59,0.004967631492149588,0.007229330298660572
Auto profile ,IsolationForest,BHD,64,0.0062124469061195595,0.007872191643782715
Auto profile ,IsolationForest,BHD,69,0.005520007191914371,0.007816356486341759
Auto profile ,IsolationForest,BHD,64,0.004736269944120663,0.0071899810932272296
Auto profile ,IsolationForest,BHD,72,0.004865186628176692,0.007172205236621049
Auto profile ,IsolationForest,BHD,63,0.005626479317580096,0.00787953743036986
Auto profile ,IsolationForest,BHD,70,0.004896287778127467,0.007229051668262284
Auto profile ,IsolationForest,BHD,66,0.005093475926983069,0.00731629959064796
Auto profile ,IsolationForest,BHD,57,0.005150575747664849,0.007334373541973142
Auto profile ,IsolationForest,BHD,70,0.004848270469909139,0.007164266191145029
Auto profile ,IsolationForest,BHD,70,0.004815278887759339,0.007130192052089401
Auto profile ,IsolationForest,BHD,69,0.004919422804855242,0.007036499689368725
Auto profile ,IsolationForest,BHD,81,0.005455944976799327,0.0075145880853803
Auto profile ,IsolationForest,BHD,71,0.005058829392867523,0.007499306845247542
Auto profile ,IsolationForest,BHD,80,0.0052679251710705,0.007694024773835632
Auto profile ,IsolationForest,BHD,84,0.005504946497500061,0.00790273085795591
Auto profile ,IsolationForest,BHD,78,0.005148251473679492,0.007687263067622202
Auto profile ,IsolationForest,BHD,74,0.0050291260287982885,0.007538629497294719
Auto profile ,IsolationForest,BHD,67,0.0048631894500640585,0.0072393332141769485
Auto profile ,IsolationForest,BHD,70,0.005268568399041985,0.007540471370261153
Auto profile ,IsolationForest,BHD,78,0.00550068901907819,0.007354103904974721
Auto profile ,IsolationForest,BHD,73,0.0053453640748569115,0.007774757477697372
Auto profile ,IsolationForest,BHD,68,0.00531525004685663,0.0076393778714669534
Auto profile ,IsolationForest,BHD,74,0.0056981316749042015,0.007962313822588385
Auto profile ,IsolationForest,BHD,78,0.004909554957163975,0.007354739184717677
Auto profile ,IsolationForest,BHD,60,0.004735193097977232,0.006984438806264331
Auto profile ,IsolationForest,BHD,68,0.004817606939175756,0.007320644942127427
Auto profile ,IsolationForest,BHD,73,0.00498966064715975,0.0072286196542451775
Auto profile ,IsolationForest,BHD,68,0.005134160223714807,0.007480912258189504
Auto profile ,IsolationForest,BHD,79,0.0061105821585331005,0.008086153517715923
Auto profile ,IsolationForest,BHD,73,0.004707271088932315,0.006988280399105617
Auto profile ,IsolationForest,BHD,79,0.00538254975309916,0.0077255806822742875
Auto profile ,IsolationForest,BHD,77,0.005410061414119097,0.007504850742724923
Auto profile ,TIMEMIXERPP,AZURE,12094,0.25333109136074583,0.12567221771929812
Auto profile ,TimeLLMPyPots,AZURE,6755,0.08350964352779082,0.10947322329680746
Auto profile ,ChronosSemi,AZURE,47717,0.07354421320126986,0.10956667393836991
Auto profile ,ChronosSemi,AZURE,84124,0.1329511305394621,0.12692907657535685
Unsupervised ,ChronosUnsupervised,AZURE,4129,0.07017082703619458,0.11430023241174335
Unsupervised ,ChronosUnsupervised,AZURE,2426,0.08376365688272201,0.11337664310059306
Unsupervised ,ChronosUnsupervised,AZURE,4651,0.08840652071877729,0.1141243454144597
Unsupervised ,ChronosUnsupervised,AZURE,2761,0.08540733719849876,0.1153544534337334
Unsupervised ,ChronosUnsupervised,AZURE,2750,0.07497511652855411,0.11503111993784854
Unsupervised ,ChronosUnsupervised,AZURE,5666,0.09619102533294616,0.11448034204091706
Unsupervised ,ChronosUnsupervised,AZURE,4905,0.08039831216946285,0.11436500982567263
Unsupervised ,ChronosUnsupervised,AZURE,3600,0.06969543483635784,0.1134005090166716
Unsupervised ,ChronosUnsupervised,AZURE,4245,0.10480004085879038,0.11376387129309583
Unsupervised ,ChronosUnsupervised,AZURE,5335,0.07698339585779466,0.11389123796047376
Unsupervised ,ChronosUnsupervised,AZURE,3696,0.08577507394279686,0.11280102270692813
Unsupervised ,ChronosUnsupervised,AZURE,4867,0.09604806459650943,0.11383703498561343
Unsupervised ,ChronosUnsupervised,AZURE,3606,0.09221372752980225,0.1138020964145665
Unsupervised ,ChronosUnsupervised,AZURE,6067,0.07943016734415333,0.11316723124723783
Unsupervised ,ChronosUnsupervised,AZURE,5838,0.10465133522048636,0.11421414716901947
Unsupervised ,ChronosUnsupervised,AZURE,5267,0.10751218588733624,0.11484497621732014
Unsupervised ,ChronosUnsupervised,AZURE,2983,0.0768123095669604,0.11330937112771368
Unsupervised ,ChronosUnsupervised,AZURE,3331,0.08457890717228811,0.11312827677649993
Unsupervised ,ChronosUnsupervised,AZURE,3016,0.09302374313325745,0.11311226211357389
Unsupervised ,ChronosUnsupervised,AZURE,3074,0.09720528967680918,0.11239739005102863
Unsupervised ,ChronosUnsupervised,AZURE,1726,0.08185445626974229,0.11247785060201217
Unsupervised ,ChronosUnsupervised,AZURE,4199,0.07654962233344571,0.11391986734958771
Unsupervised ,ChronosUnsupervised,AZURE,4526,0.08645680704693326,0.11396852551525496
Unsupervised ,ChronosUnsupervised,AZURE,4862,0.08607146901977929,0.11499996328043495
Unsupervised ,ChronosUnsupervised,AZURE,3472,0.07704611737176575,0.11376150932417478
Incremental ,LTSF,AZURE,85863,0.08931253534558022,0.11643111310718803
Incremental ,LTSF,AZURE,14729,0.1389643050065397,0.11382453574040086
Incremental ,LTSF,AZURE,39835,0.0,0.0
Incremental ,TranAD,AZURE,15708,0.059583896235193584,0.09995506691966598
Incremental ,TranAD,AZURE,31893,0.07491565745633266,0.09999872487301602
Incremental ,TranAD,AZURE,16041,0.06349227621009995,0.09994904015773458
Incremental ,TranAD,AZURE,14207,0.07056096085135717,0.09993330937635421
Incremental ,TranAD,AZURE,18738,0.06682393113111289,0.09996580144164095
Incremental ,TranAD,AZURE,23305,0.06356494029397416,0.09995956956749238
Incremental ,TranAD,AZURE,17536,0.0705767591809953,0.099924545574273
Incremental ,TranAD,AZURE,19740,0.066814900457077,0.0999459782238154
Incremental ,TranAD,AZURE,15070,0.07505753526425406,0.10001963162306306
Incremental ,TranAD,AZURE,39608,0.0761044966252214,0.10019009904657077
Incremental ,TranAD,AZURE,40713,0.07615517353388641,0.10018732779753654
Incremental ,TranAD,AZURE,26759,0.0737876502951315,0.10037485747771174
Incremental ,TranAD,AZURE,37553,0.07046011057806392,0.09997321044079957
Incremental ,TranAD,AZURE,45024,0.07638512322771478,0.10022361957493635
Incremental ,TranAD,AZURE,37065,0.07600412949658361,0.1002123446756891
Incremental ,TranAD,AZURE,63476,0.07376089637252073,0.1003745759949526
Incremental ,TranAD,AZURE,14700,0.07308976239552524,0.09996748813816055
Incremental ,TranAD,AZURE,31834,0.07495787461325294,0.09999848300573251
Incremental ,TranAD,AZURE,54340,0.07383544068632913,0.10037041055999055
Incremental ,TranAD,AZURE,19294,0.0757977548950206,0.10020280971092703
Incremental ,TranAD,AZURE,23745,0.07368923765867186,0.10037734460118768
Incremental ,TranAD,AZURE,23591,0.07195421837077533,0.10010960257481626
Incremental ,TranAD,AZURE,61362,0.07620404639602285,0.10021655413362351
Incremental ,TranAD,AZURE,19019,0.0717242315666538,0.10009061965634408
Incremental ,TranAD,AZURE,64551,0.07857388308904655,0.10036866935460359
Incremental ,TranAD,AZURE,34311,0.0671090087389316,0.09998585561990833
Incremental ,TranAD,AZURE,22638,0.07381840342976026,0.10037347059553836
Incremental ,TranAD,AZURE,69698,0.07406686392676094,0.1003803427991196
Incremental ,TranAD,AZURE,58392,0.07189907371216661,0.10009213868866815
Incremental ,TranAD,AZURE,28600,0.07376058626619966,0.10039054985569901
Incremental ,TranAD,AZURE,59556,0.07358021205975658,0.10036350616720097
Unsupervised ,NeighborProfile,AZURE,2166,0.07377203738929002,0.10976629793393934
Unsupervised ,NeighborProfile,AZURE,1721,0.0627507142879361,0.1023234852303087
Unsupervised ,NeighborProfile,AZURE,1004,0.07501973028579983,0.10867282289682625
Unsupervised ,NeighborProfile,AZURE,5343,0.06874261739853677,0.09796080933061276
Unsupervised ,NeighborProfile,AZURE,7960,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,3774,0.10684976468096662,0.10384568293926594
Unsupervised ,NeighborProfile,AZURE,3150,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,2547,0.08348934738857204,0.10770062590575523
Unsupervised ,NeighborProfile,AZURE,5664,0.0647949954768452,0.10917476459789158
Unsupervised ,NeighborProfile,AZURE,2541,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,7467,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,2136,0.07484906180274542,0.10925399762490007
Unsupervised ,NeighborProfile,AZURE,3594,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,4731,0.08293840371621129,0.10906639764219846
Unsupervised ,NeighborProfile,AZURE,1777,0.07306971549627464,0.10883761171453826
Unsupervised ,NeighborProfile,AZURE,665,0.06202978019453177,0.09108297552774357
Unsupervised ,NeighborProfile,AZURE,6504,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,3672,0.06112332604174942,0.07439344903251845
Unsupervised ,NeighborProfile,AZURE,5566,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,2161,0.10621817498969131,0.11001905136621265
Unsupervised ,NeighborProfile,AZURE,6821,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,3192,0.07244723816222327,0.07559017279757299
Unsupervised ,NeighborProfile,AZURE,3298,0.09359648976371879,0.10258048446713024
Unsupervised ,NeighborProfile,AZURE,4547,0.06702547649575685,0.09809486338490499
Unsupervised ,NeighborProfile,AZURE,748,0.11217113980481497,0.10898118100367174
Unsupervised ,NeighborProfile,AZURE,5307,0.05995314817850023,0.08907107118837304
Unsupervised ,NeighborProfile,AZURE,6496,0.07879466892178563,0.10485215411114995
Unsupervised ,NeighborProfile,AZURE,4340,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,4028,0.078848381998136,0.1092034992400458
Unsupervised ,NeighborProfile,AZURE,3891,0.07639284148140651,0.10974767595908713
Unsupervised ,NeighborProfile,AZURE,1968,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,2859,0.0733518130752466,0.10418838614418115
Unsupervised ,NeighborProfile,AZURE,1201,0.05748654942896361,0.08807702632875732
Unsupervised ,NeighborProfile,AZURE,3505,0.07324568570648356,0.10917351855282416
Unsupervised ,NeighborProfile,AZURE,4290,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,1630,0.06604413516422032,0.1061662222022873
Unsupervised ,NeighborProfile,AZURE,2943,0.053477068574039346,0.08872956356338295
Unsupervised ,NeighborProfile,AZURE,870,0.06298436875430191,0.08679331827977044
Unsupervised ,NeighborProfile,AZURE,6774,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,1307,0.06271705778651954,0.07747434677700621
Unsupervised ,NeighborProfile,AZURE,989,0.07199291907823413,0.1088601806804087
Unsupervised ,NeighborProfile,AZURE,8207,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,2462,0.058878894954586834,0.09003691266818986
Unsupervised ,NeighborProfile,AZURE,1842,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,6291,0.07359038213847373,0.09680311435473545
Unsupervised ,NeighborProfile,AZURE,2481,0.07964700283831183,0.10996403300512769
Unsupervised ,NeighborProfile,AZURE,7669,0.0,0.0
Unsupervised ,NeighborProfile,AZURE,5006,0.07513555563960223,0.10913249118361884
Unsupervised ,NeighborProfile,AZURE,2277,0.06406487706509945,0.10884436696962804
Unsupervised ,NeighborProfile,AZURE,948,0.07285956104058987,0.10851776599010013
Incremental ,NeighborProfile,AZURE,3778,0.11186533878362895,0.13230221748377724
Incremental ,NeighborProfile,AZURE,4495,0.06744287109764077,0.10942333965603349
Incremental ,NeighborProfile,AZURE,5129,0.0927087588014163,0.10885379100137639
Incremental ,NeighborProfile,AZURE,2517,0.0,0.0
Incremental ,NeighborProfile,AZURE,26126,0.0,0.0
Incremental ,NeighborProfile,AZURE,3957,0.07851232326245466,0.11351228256388936
Incremental ,NeighborProfile,AZURE,13265,0.07869734293173355,0.11234213805070456
Incremental ,NeighborProfile,AZURE,20544,0.07290013594131185,0.10989321408893023
Incremental ,NeighborProfile,AZURE,10558,0.08628207768665927,0.11740698454646505
Incremental ,NeighborProfile,AZURE,13584,0.0,0.0
Incremental ,NeighborProfile,AZURE,14468,0.07010035628250598,0.1082815318844962
Incremental ,NeighborProfile,AZURE,5324,0.08155521057618252,0.11145185678612105
Incremental ,NeighborProfile,AZURE,2952,0.0,0.0
Incremental ,NeighborProfile,AZURE,14705,0.0,0.0
Incremental ,NeighborProfile,AZURE,4952,0.07751904959601628,0.11240889715738817
Incremental ,NeighborProfile,AZURE,4915,0.11377387441200322,0.11436259548188932
Incremental ,NeighborProfile,AZURE,2037,0.07882484823931064,0.11037448197179274
Incremental ,NeighborProfile,AZURE,9961,0.060621863332724374,0.10871171572933183
Incremental ,NeighborProfile,AZURE,11516,0.09912492049083095,0.12309783832094359
Incremental ,NeighborProfile,AZURE,3970,0.07566776905102282,0.1092535280898833
Incremental ,NeighborProfile,AZURE,6460,0.08602136598682762,0.11331947722760871
Incremental ,NeighborProfile,AZURE,7853,0.12102070743275273,0.11445733182562035
Incremental ,NeighborProfile,AZURE,9735,0.08016042258140466,0.10541550279892078
Incremental ,NeighborProfile,AZURE,9160,0.09781625251921526,0.10868891655564294
Incremental ,NeighborProfile,AZURE,29908,0.0,0.0
Incremental ,NeighborProfile,AZURE,10888,0.0,0.0
Incremental ,NeighborProfile,AZURE,12594,0.10630204873755614,0.11259656342110967
Incremental ,NeighborProfile,AZURE,5917,0.08725924777354159,0.1129286031433806
Incremental ,NeighborProfile,AZURE,8242,0.07156694518433346,0.1016885521242328
Incremental ,NeighborProfile,AZURE,11966,0.12443386120795599,0.1144743784122458
Incremental ,NeighborProfile,AZURE,7917,0.07166099609435983,0.11423791792143405
Incremental ,NeighborProfile,AZURE,6324,0.06701195830359788,0.11312872767763217
Incremental ,NeighborProfile,AZURE,2394,0.11722869647159637,0.11444939716692079
Incremental ,NeighborProfile,AZURE,6245,0.0773783296861564,0.10829960900311604
Incremental ,NeighborProfile,AZURE,11011,0.08934194988574885,0.112521420463822
Incremental ,NeighborProfile,AZURE,7690,0.07191012616716394,0.10259600079185853
Incremental ,NeighborProfile,AZURE,8880,0.06487502180844006,0.10853313309380361
Incremental ,NeighborProfile,AZURE,6614,0.0,0.0
Incremental ,NeighborProfile,AZURE,2339,0.08299783538986635,0.10879354246360914
Incremental ,NeighborProfile,AZURE,4569,0.08585517435277903,0.11006900644813387
Incremental ,NeighborProfile,AZURE,6377,0.0,0.0
Incremental ,NeighborProfile,AZURE,7627,0.09283563819450547,0.1261357018069553
Incremental ,NeighborProfile,AZURE,2775,0.09500993830959235,0.11002423010144062
Incremental ,NeighborProfile,AZURE,4842,0.0,0.0
Incremental ,NeighborProfile,AZURE,4766,0.07197197850041182,0.10885915348313757
Incremental ,NeighborProfile,AZURE,20250,0.0,0.0
Incremental ,NeighborProfile,AZURE,6923,0.07562722987621873,0.10957261574316884
Incremental ,NeighborProfile,AZURE,5334,0.0,0.0
Incremental ,NeighborProfile,AZURE,11441,0.0,0.0
Incremental ,NeighborProfile,AZURE,8048,0.07404865923827891,0.10788332118232254
Auto profile ,NeighborProfile,AZURE,519,0.15938159558704088,0.10882904207147627
Auto profile ,NeighborProfile,AZURE,788,0.09305902505259954,0.10834004954392026
Auto profile ,NeighborProfile,AZURE,793,0.07988658844957602,0.10246043604087741
Auto profile ,NeighborProfile,AZURE,778,0.07893349273793131,0.09829243733164876
Auto profile ,NeighborProfile,AZURE,1260,0.06899532926965815,0.10586887681364494
Auto profile ,NeighborProfile,AZURE,806,0.08733805742903437,0.09822624867171899
Auto profile ,NeighborProfile,AZURE,566,0.10808512479574679,0.10525401589682278
Auto profile ,NeighborProfile,AZURE,628,0.0728607189658624,0.1023673366794157
Auto profile ,NeighborProfile,AZURE,390,0.09584100701717271,0.10677333096499007
Auto profile ,NeighborProfile,AZURE,599,0.13007665116861866,0.110096127425691
Auto profile ,NeighborProfile,AZURE,570,0.0821653637716509,0.09836761045001399
Auto profile ,NeighborProfile,AZURE,639,0.11901604014235062,0.11622923871192299
Auto profile ,NeighborProfile,AZURE,531,0.10246039710226858,0.10302331500601761
Auto profile ,NeighborProfile,AZURE,482,0.25201726506053834,0.10485099235246204
Auto profile ,NeighborProfile,AZURE,574,0.07950739763913972,0.1029146863414036
Auto profile ,NeighborProfile,AZURE,825,0.10643381951951006,0.10540778172817857
Auto profile ,NeighborProfile,AZURE,1044,0.09983143442584304,0.10577641978851864
Auto profile ,NeighborProfile,AZURE,842,0.06685072093789221,0.10757064953069007
Auto profile ,NeighborProfile,AZURE,593,0.1447589206157225,0.115585925596628
Auto profile ,NeighborProfile,AZURE,856,0.10761582106338471,0.11308173947626803
